target,discovered,wrong letters,number of hits,lives remaining,game won
sneezes,"['s', 'n', 'e', 'e', 'z', 'e', 's']","['r', 'd']",7,8,True
jazz,"['_', 'a', '_', '_']","['e', 's', 'o', 'l', 'r', 'n', 't', 'm', 'k', 'y']",1,0,False
sureness,"['s', 'u', 'r', 'e', 'n', 'e', 's', 's']",['o'],8,9,True
archbishop,"['a', 'r', 'c', 'h', 'b', 'i', 's', 'h', 'o', 'p']",['e'],10,9,True
breathy,"['b', 'r', 'e', 'a', 't', 'h', 'y']","['s', 'i', 'g']",7,7,True
conduits,"['c', 'o', 'n', 'd', 'u', 'i', 't', 's']","['e', 'a']",8,8,True
epochs,"['e', 'p', 'o', 'c', 'h', 's']","['t', 'n', 'x']",6,7,True
ossify,"['o', 's', 's', 'i', 'f', 'y']","['e', 'a']",6,8,True
halberd,"['h', 'a', 'l', 'b', 'e', 'r', 'd']","['s', 't', 'y', 'n']",7,6,True
swelter,"['s', 'w', 'e', 'l', 't', 'e', 'r']","['d', 'm']",7,8,True
connubial,"['c', 'o', 'n', 'n', 'u', 'b', 'i', 'a', 'l']",['e'],9,9,True
chromed,"['c', 'h', 'r', 'o', 'm', 'e', 'd']","['s', 'l', 'a', 't']",7,6,True
accrediting,"['a', 'c', 'c', 'r', 'e', 'd', 'i', 't', 'i', 'n', 'g']",['s'],11,9,True
refillable,"['r', 'e', 'f', 'i', 'l', 'l', 'a', 'b', 'l', 'e']",[],10,10,True
despatched,"['d', 'e', 's', 'p', 'a', 't', 'c', 'h', 'e', 'd']",[],10,10,True
unit,"['u', 'n', 'i', 't']","['e', 's', 'o', 'a', 'r', 'k']",4,4,True
wetly,"['w', 'e', 't', 'l', 'y']","['s', 'r']",5,8,True
oscillation,"['o', 's', 'c', 'i', 'l', 'l', 'a', 't', 'i', 'o', 'n']",['e'],11,9,True
lankiest,"['l', 'a', 'n', 'k', 'i', 'e', 's', 't']","['o', 'u', 'd', 'g']",8,6,True
handicappers,"['h', 'a', 'n', 'd', 'i', 'c', 'a', 'p', 'p', 'e', 'r', 's']","['l', 'o']",12,8,True
hollowed,"['h', 'o', 'l', 'l', 'o', 'w', 'e', 'd']","['s', 'r', 'n', 't', 'f']",8,5,True
ormolu,"['o', 'r', 'm', 'o', 'l', 'u']","['e', 's', 'i', 'a']",6,6,True
pardonable,"['p', 'a', 'r', 'd', 'o', 'n', 'a', 'b', 'l', 'e']","['i', 't']",10,8,True
inkier,"['i', 'n', 'k', 'i', 'e', 'r']","['d', 's', 'f']",6,7,True
tattles,"['t', 'a', 't', 't', 'l', 'e', 's']","['i', 'b', 'd', 'g']",7,6,True
afghan,"['a', 'f', 'g', 'h', 'a', 'n']","['e', 's', 'i']",6,7,True
dummy,"['d', 'u', 'm', 'm', 'y']","['s', 'e', 'a', 'o', 'i', 't', 'g']",5,3,True
beechnut,"['b', 'e', 'e', 'c', 'h', 'n', 'u', 't']",['g'],8,9,True
fisherman,"['f', 'i', 's', 'h', 'e', 'r', 'm', 'a', 'n']","['l', 't']",9,8,True
sinuous,"['s', 'i', 'n', 'u', 'o', 'u', 's']",['e'],7,9,True
preheats,"['p', 'r', 'e', 'h', 'e', 'a', 't', 's']","['f', 'n']",8,8,True
snag,"['s', 'n', 'a', 'g']","['e', 't', 'w', 'p', 'h', 'c', 'l', 'o']",4,2,True
counterattacking,"['c', 'o', 'u', 'n', 't', 'e', 'r', 'a', 't', 't', 'a', 'c', 'k', 'i', 'n', 'g']",[],16,10,True
calumniate,"['c', 'a', 'l', 'u', 'm', 'n', 'i', 'a', 't', 'e']",[],10,10,True
inborn,"['i', 'n', 'b', 'o', 'r', 'n']","['e', 's']",6,8,True
woodiness,"['w', 'o', 'o', 'd', 'i', 'n', 'e', 's', 's']",['m'],9,9,True
syllabus,"['s', 'y', 'l', 'l', 'a', 'b', 'u', 's']","['e', 'i', 'k', 'p']",8,6,True
insoluble,"['i', 'n', 's', 'o', 'l', 'u', 'b', 'l', 'e']",['a'],9,9,True
neurology,"['n', 'e', 'u', 'r', 'o', 'l', 'o', 'g', 'y']","['i', 'a']",9,8,True
chancellery,"['c', 'h', 'a', 'n', 'c', 'e', 'l', 'l', 'e', 'r', 'y']",['o'],11,9,True
rehearsal,"['r', 'e', 'h', 'e', 'a', 'r', 's', 'a', 'l']",['n'],9,9,True
eke,"['e', 'k', 'e']","['a', 'o', 'w', 'y']",3,6,True
gallops,"['g', 'a', 'l', 'l', 'o', 'p', 's']","['e', 'i', 'r', 'w', 'n']",7,5,True
shambling,"['s', 'h', 'a', 'm', 'b', 'l', 'i', 'n', 'g']","['e', 'o', 't', 'k', 'd']",9,5,True
thunderbolt,"['t', 'h', 'u', 'n', 'd', 'e', 'r', 'b', 'o', 'l', 't']",[],11,10,True
ingress,"['i', 'n', 'g', 'r', 'e', 's', 's']",[],7,10,True
villa,"['v', 'i', 'l', 'l', 'a']","['s', 'e', 'o', 'c', 'n']",5,5,True
gatecrashers,"['g', 'a', 't', 'e', 'c', 'r', 'a', 's', 'h', 'e', 'r', 's']",[],12,10,True
ghostwritten,"['g', 'h', 'o', 's', 't', 'w', 'r', 'i', 't', 't', 'e', 'n']",[],12,10,True
epidemic,"['e', 'p', 'i', 'd', 'e', 'm', 'i', 'c']","['s', 'n']",8,8,True
watermelons,"['w', 'a', 't', 'e', 'r', 'm', 'e', 'l', 'o', 'n', 's']",[],11,10,True
usefulness,"['u', 's', 'e', 'f', 'u', 'l', 'n', 'e', 's', 's']",[],10,10,True
reconsiders,"['r', 'e', 'c', 'o', 'n', 's', 'i', 'd', 'e', 'r', 's']",[],11,10,True
ammonia,"['a', 'm', 'm', 'o', 'n', 'i', 'a']",['e'],7,9,True
belying,"['b', 'e', 'l', 'y', 'i', 'n', 'g']","['t', 'r']",7,8,True
alligators,"['a', 'l', 'l', 'i', 'g', 'a', 't', 'o', 'r', 's']",['e'],10,9,True
console,"['c', 'o', 'n', 's', 'o', 'l', 'e']","['a', 'i', 'd']",7,7,True
bobwhites,"['b', 'o', 'b', 'w', 'h', 'i', 't', 'e', 's']","['a', 'n']",9,8,True
immaculateness,"['i', 'm', 'm', 'a', 'c', 'u', 'l', 'a', 't', 'e', 'n', 'e', 's', 's']",[],14,10,True
enfranchisement,"['e', 'n', 'f', 'r', 'a', 'n', 'c', 'h', 'i', 's', 'e', 'm', 'e', 'n', 't']",[],15,10,True
intrusted,"['i', 'n', 't', 'r', 'u', 's', 't', 'e', 'd']",[],9,10,True
griping,"['g', 'r', 'i', 'p', 'i', 'n', 'g']","['e', 'd', 'm']",7,7,True
disobedient,"['d', 'i', 's', 'o', 'b', 'e', 'd', 'i', 'e', 'n', 't']","['r', 'l']",11,8,True
swastika,"['s', 'w', 'a', 's', 't', 'i', 'k', 'a']","['e', 'n']",8,8,True
inconsistencies,"['i', 'n', 'c', 'o', 'n', 's', 'i', 's', 't', 'e', 'n', 'c', 'i', 'e', 's']",[],15,10,True
flatfishes,"['f', 'l', 'a', 't', 'f', 'i', 's', 'h', 'e', 's']",[],10,10,True
kilo,"['k', 'i', 'l', 'o']","['e', 's', 't', 'm', 'd', 'w']",4,4,True
sitar,"['s', 'i', 't', 'a', 'r']","['e', 'o']",5,8,True
lackey,"['l', 'a', 'c', 'k', 'e', 'y']","['d', 's', 'r', 'n', 't']",6,5,True
barnyard,"['b', 'a', 'r', 'n', 'y', 'a', 'r', 'd']","['e', 'i', 's', 'l', 'm']",8,5,True
spooks,"['s', 'p', 'o', 'o', 'k', 's']","['e', 't', 'a', 'f', 'n']",6,5,True
flagellated,"['f', 'l', 'a', 'g', 'e', 'l', 'l', 'a', 't', 'e', 'd']",['s'],11,9,True
hunter,"['h', 'u', 'n', 't', 'e', 'r']","['d', 's', 'i', 'a', 'o', 'p']",6,4,True
obviating,"['o', 'b', 'v', 'i', 'a', 't', 'i', 'n', 'g']","['e', 's', 'f']",9,7,True
wrestle,"['w', 'r', 'e', 's', 't', 'l', 'e']",['p'],7,9,True
nonabsorbents,"['n', 'o', 'n', 'a', 'b', 's', 'o', 'r', 'b', 'e', 'n', 't', 's']",['i'],13,9,True
strollers,"['s', 't', 'r', 'o', 'l', 'l', 'e', 'r', 's']",['n'],9,9,True
inebriated,"['i', 'n', 'e', 'b', 'r', 'i', 'a', 't', 'e', 'd']","['s', 'o']",10,8,True
canyon,"['c', 'a', 'n', 'y', 'o', 'n']","['e', 's', 'i', 'r', 'l', 't']",6,4,True
disoblige,"['d', 'i', 's', 'o', 'b', 'l', 'i', 'g', 'e']","['a', 't']",9,8,True
conditioned,"['c', 'o', 'n', 'd', 'i', 't', 'i', 'o', 'n', 'e', 'd']",[],11,10,True
cackling,"['c', 'a', 'c', 'k', 'l', 'i', 'n', 'g']","['e', 't', 'd', 'b', 'f', 's']",8,4,True
offshoots,"['o', 'f', 'f', 's', 'h', 'o', 'o', 't', 's']","['e', 'i']",9,8,True
harmony,"['h', 'a', 'r', 'm', 'o', 'n', 'y']","['e', 'i', 's']",7,7,True
sibling,"['s', 'i', 'b', 'l', 'i', 'n', 'g']","['e', 't', 'p', 'd']",7,6,True
electrocuting,"['e', 'l', 'e', 'c', 't', 'r', 'o', 'c', 'u', 't', 'i', 'n', 'g']",[],13,10,True
discoverers,"['d', 'i', 's', 'c', 'o', 'v', 'e', 'r', 'e', 'r', 's']",[],11,10,True
semiweeklies,"['s', 'e', 'm', 'i', 'w', 'e', 'e', 'k', 'l', 'i', 'e', 's']",[],12,10,True
overbalances,"['o', 'v', 'e', 'r', 'b', 'a', 'l', 'a', 'n', 'c', 'e', 's']",['d'],12,9,True
queue,"['q', 'u', 'e', 'u', 'e']","['s', 'r', 'i']",5,7,True
halter,"['h', 'a', 'l', 't', 'e', 'r']","['d', 's', 'i', 'n', 'f']",6,5,True
unfounded,"['u', 'n', 'f', 'o', 'u', 'n', 'd', 'e', 'd']","['s', 'a']",9,8,True
troubleshoot,"['t', 'r', 'o', 'u', 'b', 'l', 'e', 's', 'h', 'o', 'o', 't']",['i'],12,9,True
sodded,"['s', 'o', 'd', 'd', 'e', 'd']","['n', 'p']",6,8,True
bass,"['b', 'a', 's', 's']","['e', 'u', 'i', 'o', 'm', 'l', 'p']",4,3,True
rejoice,"['r', 'e', 'j', 'o', 'i', 'c', 'e']","['t', 'l']",7,8,True
cornrowing,"['c', 'o', 'r', 'n', 'r', 'o', 'w', 'i', 'n', 'g']",['e'],10,9,True
obliviousness,"['o', 'b', 'l', 'i', 'v', 'i', 'o', 'u', 's', 'n', 'e', 's', 's']",['f'],13,9,True
grounded,"['g', 'r', 'o', 'u', 'n', 'd', 'e', 'd']",['s'],8,9,True
quotations,"['q', 'u', 'o', 't', 'a', 't', 'i', 'o', 'n', 's']","['e', 'f']",10,8,True
earldom,"['e', 'a', 'r', 'l', 'd', 'o', 'm']",['i'],7,9,True
muddies,"['m', 'u', 'd', 'd', 'i', 'e', 's']","['o', 'a']",7,8,True
deal,"['d', 'e', 'a', 'l']","['s', 'r', 't', 'm', 'w', 'v', 'p', 'h']",4,2,True
decentralised,"['d', 'e', 'c', 'e', 'n', 't', 'r', 'a', 'l', 'i', 's', 'e', 'd']",[],13,10,True
trailblazer,"['t', 'r', 'a', 'i', 'l', 'b', 'l', 'a', 'z', 'e', 'r']",[],11,10,True
venally,"['v', 'e', 'n', 'a', 'l', 'l', 'y']",['s'],7,9,True
leavens,"['l', 'e', 'a', 'v', 'e', 'n', 's']","['r', 'd']",7,8,True
ruggeder,"['r', 'u', 'g', 'g', 'e', 'd', 'e', 'r']",[],8,10,True
wooziness,"['w', 'o', 'o', 'z', 'i', 'n', 'e', 's', 's']","['m', 'd']",9,8,True
horse,"['h', 'o', 'r', 's', 'e']","['u', 'g', 'w']",5,7,True
dilettantes,"['d', 'i', 'l', 'e', 't', 't', 'a', 'n', 't', 'e', 's']",[],11,10,True
copeck,"['c', 'o', 'p', 'e', 'c', 'k']","['s', 'n', 'a', 'l']",6,6,True
reactionaries,"['r', 'e', 'a', 'c', 't', 'i', 'o', 'n', 'a', 'r', 'i', 'e', 's']",[],13,10,True
bullheaded,"['b', 'u', 'l', 'l', 'h', 'e', 'a', 'd', 'e', 'd']","['s', 'n']",10,8,True
shadowiest,"['s', 'h', 'a', 'd', 'o', 'w', 'i', 'e', 's', 't']",['r'],10,9,True
loafs,"['l', 'o', 'a', 'f', 's']","['e', 't', 'n', 'd', 'c']",5,5,True
adored,"['a', 'd', 'o', 'r', 'e', 'd']",[],6,10,True
hammered,"['h', 'a', 'm', 'm', 'e', 'r', 'e', 'd']","['t', 's', 'y']",8,7,True
austerest,"['a', 'u', 's', 't', 'e', 'r', 'e', 's', 't']",[],9,10,True
warping,"['w', 'a', 'r', 'p', 'i', 'n', 'g']","['e', 'l']",7,8,True
drools,"['d', 'r', 'o', 'o', 'l', 's']","['e', 'a', 'p', 'b', 'c', 'g']",6,4,True
inflated,"['i', 'n', 'f', 'l', 'a', 't', 'e', 'd']","['s', 'r', 'u']",8,7,True
competences,"['c', 'o', 'm', 'p', 'e', 't', 'e', 'n', 'c', 'e', 's']",[],11,10,True
disfiguring,"['d', 'i', 's', 'f', 'i', 'g', 'u', 'r', 'i', 'n', 'g']",['e'],11,9,True
parch,"['p', 'a', 'r', 'c', 'h']","['s', 'e', 'y', 'o', 't', 'i', 'm', 'l']",5,2,True
cafeteria,"['c', 'a', 'f', 'e', 't', 'e', 'r', 'i', 'a']","['s', 'l', 'n']",9,7,True
employer,"['e', 'm', 'p', 'l', 'o', 'y', 'e', 'r']","['s', 'd', 't']",8,7,True
bailing,"['b', 'a', 'i', 'l', 'i', 'n', 'g']","['e', 't', 'm', 'f', 'w', 'h', 'r', 's']",7,2,True
being,"['b', 'e', 'i', 'n', 'g']","['s', 'r', 'l', 't']",5,6,True
watching,"['w', 'a', 't', 'c', 'h', 'i', 'n', 'g']","['e', 'l', 'r', 'm']",8,6,True
motivation,"['m', 'o', 't', 'i', 'v', 'a', 't', 'i', 'o', 'n']",['e'],10,9,True
welder,"['w', 'e', 'l', 'd', 'e', 'r']",['n'],6,9,True
hints,"['h', 'i', 'n', 't', 's']","['e', 'o', 'a', 'l', 'k', 'd', 'm', 'p']",5,2,True
sarcasms,"['s', 'a', 'r', 'c', 'a', 's', 'm', 's']","['e', 'i']",8,8,True
downbeats,"['d', 'o', 'w', 'n', 'b', 'e', 'a', 't', 's']",[],9,10,True
grilled,"['g', 'r', 'i', 'l', 'l', 'e', 'd']","['s', 't']",7,8,True
relinquished,"['r', 'e', 'l', 'i', 'n', 'q', 'u', 'i', 's', 'h', 'e', 'd']",[],12,10,True
theorem,"['t', 'h', 'e', 'o', 'r', 'e', 'm']",['d'],7,9,True
dowdiness,"['d', 'o', 'w', 'd', 'i', 'n', 'e', 's', 's']",['l'],9,9,True
frothed,"['f', 'r', 'o', 't', 'h', 'e', 'd']","['s', 'l', 'p', 'n']",7,6,True
melancholia,"['m', 'e', 'l', 'a', 'n', 'c', 'h', 'o', 'l', 'i', 'a']",[],11,10,True
planting,"['p', 'l', 'a', 'n', 't', 'i', 'n', 'g']","['e', 'u', 'k']",8,7,True
subordinating,"['s', 'u', 'b', 'o', 'r', 'd', 'i', 'n', 'a', 't', 'i', 'n', 'g']",[],13,10,True
interleaves,"['i', 'n', 't', 'e', 'r', 'l', 'e', 'a', 'v', 'e', 's']",['w'],11,9,True
poised,"['p', 'o', 'i', 's', 'e', 'd']","['a', 'l', 't', 'k', 'u']",6,5,True
corking,"['c', 'o', 'r', 'k', 'i', 'n', 'g']","['e', 'a', 'l', 'p', 's', 'f', 'w', 'd']",7,2,True
pristine,"['p', 'r', 'i', 's', 't', 'i', 'n', 'e']",['a'],8,9,True
overheating,"['o', 'v', 'e', 'r', 'h', 'e', 'a', 't', 'i', 'n', 'g']",['l'],11,9,True
owner,"['o', 'w', 'n', 'e', 'r']","['s', 'd', 'a', 't', 'f']",5,5,True
ambiguity,"['a', 'm', 'b', 'i', 'g', 'u', 'i', 't', 'y']","['e', 'n', 's']",9,7,True
avaricious,"['a', 'v', 'a', 'r', 'i', 'c', 'i', 'o', 'u', 's']","['e', 't']",10,8,True
hither,"['h', 'i', 't', 'h', 'e', 'r']","['d', 's']",6,8,True
detoxified,"['d', 'e', 't', 'o', 'x', 'i', 'f', 'i', 'e', 'd']",['s'],10,9,True
pamphleteer,"['p', 'a', 'm', 'p', 'h', 'l', 'e', 't', 'e', 'e', 'r']",[],11,10,True
connecter,"['c', 'o', 'n', 'n', 'e', 'c', 't', 'e', 'r']",['s'],9,9,True
viand,"['v', 'i', 'a', 'n', 'd']","['s', 'e', 'r', 'l', 't', 'o']",5,4,True
daiquiri,"['d', 'a', 'i', 'q', 'u', 'i', 'r', 'i']",['e'],8,9,True
fruitcake,"['f', 'r', 'u', 'i', 't', 'c', 'a', 'k', 'e']",[],9,10,True
revelry,"['r', 'e', 'v', 'e', 'l', 'r', 'y']",['s'],7,9,True
judicature,"['j', 'u', 'd', 'i', 'c', 'a', 't', 'u', 'r', 'e']",[],10,10,True
concertinaing,"['c', 'o', 'n', 'c', 'e', 'r', 't', 'i', 'n', 'a', 'i', 'n', 'g']",[],13,10,True
ho,"['h', 'o']","['t', 'g', 'n', 'y', 'l']",2,5,True
dully,"['d', 'u', 'l', 'l', 'y']","['s', 'e', 'a', 'o', 'i', 'm', 'g', 'f']",5,2,True
trilogy,"['t', 'r', 'i', 'l', 'o', 'g', 'y']","['e', 's', 'a', 'u']",7,6,True
unapproachable,"['u', 'n', 'a', 'p', 'p', 'r', 'o', 'a', 'c', 'h', 'a', 'b', 'l', 'e']",['i'],14,9,True
piebald,"['p', 'i', 'e', 'b', 'a', 'l', 'd']","['r', 's', 'n']",7,7,True
felony,"['f', 'e', 'l', 'o', 'n', 'y']","['r', 's', 'g']",6,7,True
madcaps,"['m', 'a', 'd', 'c', 'a', 'p', 's']","['e', 'i', 'n', 'y', 'r']",7,5,True
exits,"['e', 'x', 'i', 't', 's']",[],5,10,True
congruent,"['c', 'o', 'n', 'g', 'r', 'u', 'e', 'n', 't']","['s', 'f']",9,8,True
plasters,"['p', 'l', 'a', 's', 't', 'e', 'r', 's']","['o', 'u', 'b']",8,7,True
flashes,"['f', 'l', 'a', 's', 'h', 'e', 's']",[],7,10,True
manifolding,"['m', 'a', 'n', 'i', 'f', 'o', 'l', 'd', 'i', 'n', 'g']","['e', 't']",11,8,True
granule,"['g', 'r', 'a', 'n', 'u', 'l', 'e']",['p'],7,9,True
peskier,"['p', 'e', 's', 'k', 'i', 'e', 'r']","['d', 't']",7,8,True
queered,"['q', 'u', 'e', 'e', 'r', 'e', 'd']",['s'],7,9,True
cocksuckers,"['c', 'o', 'c', 'k', 's', 'u', 'c', 'k', 'e', 'r', 's']",[],11,10,True
optometrists,"['o', 'p', 't', 'o', 'm', 'e', 't', 'r', 'i', 's', 't', 's']",[],12,10,True
laughs,"['l', 'a', 'u', 'g', 'h', 's']","['e', 'o', 'i', 't']",6,6,True
maladjusted,"['m', 'a', 'l', 'a', 'd', 'j', 'u', 's', 't', 'e', 'd']","['i', 'o']",11,8,True
betas,"['b', 'e', 't', 'a', 's']",[],5,10,True
nineteen,"['n', 'i', 'n', 'e', 't', 'e', 'e', 'n']",['f'],8,9,True
pulled,"['p', 'u', 'l', 'l', 'e', 'd']","['a', 'o', 'i', 'g', 'm', 'f']",6,4,True
forming,"['f', 'o', 'r', 'm', 'i', 'n', 'g']","['e', 'a', 'l', 'p', 's']",7,5,True
dolly,"['d', 'o', 'l', 'l', 'y']","['s', 'e', 'a', 'g', 'f', 'h']",5,4,True
gambol,"['g', 'a', 'm', 'b', 'o', 'l']","['e', 's', 'i', 'r']",6,6,True
pocks,"['p', 'o', 'c', 'k', 's']","['e', 'l', 'r', 'n', 'm', 'y']",5,4,True
bowler,"['b', 'o', 'w', 'l', 'e', 'r']","['d', 's', 'i', 'a', 't', 'h']",6,4,True
braids,"['b', 'r', 'a', 'i', 'd', 's']","['e', 't', 'n', 'c', 'f']",6,5,True
cardiopulmonary,"['c', 'a', 'r', 'd', 'i', 'o', 'p', 'u', 'l', 'm', 'o', 'n', 'a', 'r', 'y']",[],15,10,True
carnal,"['c', 'a', 'r', 'n', 'a', 'l']","['e', 's', 'i', 't']",6,6,True
tillage,"['t', 'i', 'l', 'l', 'a', 'g', 'e']",['n'],7,9,True
eyewitnesses,"['e', 'y', 'e', 'w', 'i', 't', 'n', 'e', 's', 's', 'e', 's']",[],12,10,True
disobeyed,"['d', 'i', 's', 'o', 'b', 'e', 'y', 'e', 'd']",['r'],9,9,True
bold,"['b', 'o', 'l', 'd']","['e', 's', 't', 'g', 'm', 'f', 'h']",4,3,True
triceratops,"['t', 'r', 'i', 'c', 'e', 'r', 'a', 't', 'o', 'p', 's']",['n'],11,9,True
savoured,"['s', 'a', 'v', 'o', 'u', 'r', 'e', 'd']",[],8,10,True
carrels,"['c', 'a', 'r', 'r', 'e', 'l', 's']","['n', 'b']",7,8,True
insigne,"['i', 'n', 's', 'i', 'g', 'n', 'e']",['a'],7,9,True
apprenticeship,"['a', 'p', 'p', 'r', 'e', 'n', 't', 'i', 'c', 'e', 's', 'h', 'i', 'p']",[],14,10,True
verily,"['v', 'e', 'r', 'i', 'l', 'y']",[],6,10,True
barbarians,"['b', 'a', 'r', 'b', 'a', 'r', 'i', 'a', 'n', 's']","['e', 'o', 'm']",10,7,True
apostrophes,"['a', 'p', 'o', 's', 't', 'r', 'o', 'p', 'h', 'e', 's']",['i'],11,9,True
moonscapes,"['m', 'o', 'o', 'n', 's', 'c', 'a', 'p', 'e', 's']",[],10,10,True
minnow,"['m', 'i', 'n', 'n', 'o', 'w']","['e', 's', 'l', 'a']",6,6,True
outdistance,"['o', 'u', 't', 'd', 'i', 's', 't', 'a', 'n', 'c', 'e']",[],11,10,True
nuggets,"['n', 'u', 'g', 'g', 'e', 't', 's']","['r', 'l']",7,8,True
waggish,"['w', 'a', 'g', 'g', 'i', 's', 'h']","['e', 'n', 'o', 'u', 'f']",7,5,True
smothering,"['s', 'm', 'o', 't', 'h', 'e', 'r', 'i', 'n', 'g']",[],10,10,True
haltingly,"['h', 'a', 'l', 't', 'i', 'n', 'g', 'l', 'y']","['e', 's']",9,8,True
meekest,"['m', 'e', 'e', 'k', 'e', 's', 't']",[],7,10,True
elements,"['e', 'l', 'e', 'm', 'e', 'n', 't', 's']",[],8,10,True
compacting,"['c', 'o', 'm', 'p', 'a', 'c', 't', 'i', 'n', 'g']","['e', 'r']",10,8,True
beeps,"['b', 'e', 'e', 'p', 's']","['w', 'k', 'd', 'v']",5,6,True
edification,"['e', 'd', 'i', 'f', 'i', 'c', 'a', 't', 'i', 'o', 'n']",[],11,10,True
workloads,"['w', 'o', 'r', 'k', 'l', 'o', 'a', 'd', 's']","['e', 'i', 'n']",9,7,True
hazard,"['h', 'a', 'z', 'a', 'r', 'd']","['e', 's', 'i', 'y', 'n']",6,5,True
obelisk,"['o', 'b', 'e', 'l', 'i', 's', 'k']","['r', 't']",7,8,True
breastplates,"['b', 'r', 'e', 'a', 's', 't', 'p', 'l', 'a', 't', 'e', 's']",[],12,10,True
bridgehead,"['b', 'r', 'i', 'd', 'g', 'e', 'h', 'e', 'a', 'd']","['s', 't']",10,8,True
confederating,"['c', 'o', 'n', 'f', 'e', 'd', 'e', 'r', 'a', 't', 'i', 'n', 'g']",[],13,10,True
rankling,"['r', 'a', 'n', 'k', 'l', 'i', 'n', 'g']","['e', 'h', 'd', 'm', 'f']",8,5,True
swathed,"['s', 'w', 'a', 't', 'h', 'e', 'd']",['o'],7,9,True
flattered,"['f', 'l', 'a', 't', 't', 'e', 'r', 'e', 'd']","['s', 'u']",9,8,True
extractor,"['e', 'x', 't', 'r', 'a', 'c', 't', 'o', 'r']",['i'],9,9,True
urethra,"['u', 'r', 'e', 't', 'h', 'r', 'a']",[],7,10,True
uninjured,"['u', 'n', 'i', 'n', 'j', 'u', 'r', 'e', 'd']","['s', 't']",9,8,True
loading,"['l', 'o', 'a', 'd', 'i', 'n', 'g']","['e', 's', 'r', 'f']",7,6,True
filibustering,"['f', 'i', 'l', 'i', 'b', 'u', 's', 't', 'e', 'r', 'i', 'n', 'g']",[],13,10,True
coolness,"['c', 'o', 'o', 'l', 'n', 'e', 's', 's']",['i'],8,9,True
colonials,"['c', 'o', 'l', 'o', 'n', 'i', 'a', 'l', 's']",['e'],9,9,True
derivative,"['d', 'e', 'r', 'i', 'v', 'a', 't', 'i', 'v', 'e']",[],10,10,True
rankest,"['r', 'a', 'n', 'k', 'e', 's', 't']","['i', 'd', 'l']",7,7,True
astronaut,"['a', 's', 't', 'r', 'o', 'n', 'a', 'u', 't']","['e', 'i']",9,8,True
testifies,"['t', 'e', 's', 't', 'i', 'f', 'i', 'e', 's']",['d'],9,9,True
persecutors,"['p', 'e', 'r', 's', 'e', 'c', 'u', 't', 'o', 'r', 's']",[],11,10,True
wastrel,"['w', 'a', 's', 't', 'r', 'e', 'l']",[],7,10,True
entourages,"['e', 'n', 't', 'o', 'u', 'r', 'a', 'g', 'e', 's']",[],10,10,True
skunked,"['s', 'k', 'u', 'n', 'k', 'e', 'd']","['t', 'p', 'a', 'l']",7,6,True
workstations,"['w', 'o', 'r', 'k', 's', 't', 'a', 't', 'i', 'o', 'n', 's']",['e'],12,9,True
prescience,"['p', 'r', 'e', 's', 'c', 'i', 'e', 'n', 'c', 'e']",[],10,10,True
retails,"['r', 'e', 't', 'a', 'i', 'l', 's']","['n', 'o']",7,8,True
freeing,"['f', 'r', 'e', 'e', 'i', 'n', 'g']","['l', 't', 'm']",7,7,True
tarries,"['t', 'a', 'r', 'r', 'i', 'e', 's']","['o', 'd']",7,8,True
destructed,"['d', 'e', 's', 't', 'r', 'u', 'c', 't', 'e', 'd']",[],10,10,True
blemishing,"['b', 'l', 'e', 'm', 'i', 's', 'h', 'i', 'n', 'g']",[],10,10,True
alums,"['a', 'l', 'u', 'm', 's']","['e', 'o', 't']",5,7,True
sidearm,"['s', 'i', 'd', 'e', 'a', 'r', 'm']",[],7,10,True
triples,"['t', 'r', 'i', 'p', 'l', 'e', 's']",['f'],7,9,True
sympathising,"['s', 'y', 'm', 'p', 'a', 't', 'h', 'i', 's', 'i', 'n', 'g']",['e'],12,9,True
dimmers,"['d', 'i', 'm', 'm', 'e', 'r', 's']","['t', 'o', 'a', 'n', 'k', 'l', 'g']",7,3,True
backspace,"['b', 'a', 'c', 'k', 's', 'p', 'a', 'c', 'e']","['t', 'n']",9,8,True
tanner,"['t', 'a', 'n', 'n', 'e', 'r']","['d', 's', 'i']",6,7,True
perpetuates,"['p', 'e', 'r', 'p', 'e', 't', 'u', 'a', 't', 'e', 's']",['d'],11,9,True
fared,"['f', 'a', 'r', 'e', 'd']","['s', 't']",5,8,True
reprocessed,"['r', 'e', 'p', 'r', 'o', 'c', 'e', 's', 's', 'e', 'd']",[],11,10,True
quadriplegia,"['q', 'u', 'a', 'd', 'r', 'i', 'p', 'l', 'e', 'g', 'i', 'a']",['n'],12,9,True
pander,"['p', 'a', 'n', 'd', 'e', 'r']","['i', 'g', 'w', 'l']",6,6,True
wrigglier,"['w', 'r', 'i', 'g', 'g', 'l', 'i', 'e', 'r']","['s', 'd']",9,8,True
subatomic,"['s', 'u', 'b', 'a', 't', 'o', 'm', 'i', 'c']",['e'],9,9,True
adventuresome,"['a', 'd', 'v', 'e', 'n', 't', 'u', 'r', 'e', 's', 'o', 'm', 'e']",['i'],13,9,True
entertainment,"['e', 'n', 't', 'e', 'r', 't', 'a', 'i', 'n', 'm', 'e', 'n', 't']",[],13,10,True
accusation,"['a', 'c', 'c', 'u', 's', 'a', 't', 'i', 'o', 'n']","['e', 'r']",10,8,True
